date,time,model,color,current_price,normal_price,link
2023-07-07,23:02:03,METCON 9,black/white/anthracite/smoke grey,115.10€,126.83€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1241a189-q11.html
2023-07-07,05:59:18,NANOFLEX 2,cloud white core black sport green,81.10€,77.17€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-cloud-white-core-black-sport-green-re542a157-a11.html
2023-07-07,21:08:58,METCON 9,light army/black/cargo khaki/sequoia,109.52€,117.25€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-armyblackcargo-khakisequoia-n1242a2nl-m11.html
2023-07-07,07:34:29,METCON 9,pink oxford/white/diffused taupe/pearl pink,60.25€,73.30€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-pink-oxfordwhitediffused-taupepearl-pink-n1241a189-j11.html
2023-07-07,11:00:10,METCON 9,barely volt/olive aura/cargo khaki/black,52.16€,76.35€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-barely-voltolive-auracargo-khakiblack-n1241a19o-e11.html
2023-07-08,12:39:47,NANO,footwear white/black,124.12€,143.50€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re542a17z-a11.html
2023-07-08,14:46:38,NANO,bold pink/astro rose/unleashed green,108.96€,142.14€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-bold-pinkastro-roseunleashed-green-re541a18k-j12.html
2023-07-08,10:16:26,ZOOM HYPERSPEED COURT SE UNISEX,white/metallic silver,87.87€,94.89€,https://www.zalando.es/nike-performance-zoom-hyperspeed-court-se-unisex-zapatillas-de-balonmano-whitemetallic-silver-n1244a0hb-a57.html
2023-07-08,18:29:24,FUSE 3.0,midnight plum/vapor gray/sunset glow,124.35€,152.17€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-midnight-plumvapor-graysunset-glow-pu141a0zt-i11.html
2023-07-08,16:48:53,METCON 9,hyper crimson/black/hyper orange,64.86€,82.03€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-hyper-crimsonblackhyper-orange-n1242a2nl-h11.html
2023-07-09,15:02:09,NANOFLEX 2,cloud white core black sport green,89.20€,78.95€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-cloud-white-core-black-sport-green-re542a157-a11.html
2023-07-09,07:39:17,METCON 9,black/white/anthracite/smoke grey,80.81€,121.86€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1244a0hv-q11.html
2023-07-10,22:38:35,CXT1 TRAINER UNISEX,white,170.02€,159.73€,https://www.zalando.es/tyr-cxt1-trainer-unisex-zapatillas-de-entrenamiento-white-ty641a000-a12.html
2023-07-10,22:54:08,METCON 9,light silver/metallic silver/summit white/jade horizon,113.22€,126.71€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-silvermetallic-silversummit-whitejade-horizon-n1241a189-d11.html
2023-07-11,07:23:45,NANO,footwear white/black,143.64€,167.49€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re541a18k-a14.html
2023-07-12,01:55:49,NANO,footwear white/pugry2,168.36€,164.93€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whitepugry2-re541a18k-a11.html
2023-07-12,10:18:58,NFX TRAINER,blue/black/footwear white,67.18€,69.18€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blueblackfootwear-white-re542a180-k11.html
2023-07-12,19:27:26,NANO,midnight/plum/black,103.62€,136.16€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-midnightplumblack-re541a18k-q12.html
2023-07-12,22:22:35,METCON 9,light army/black/cargo khaki/sequoia,106.11€,111.85€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-armyblackcargo-khakisequoia-n1242a2nl-m11.html
2023-07-12,07:47:33,TRIBASE REIGN 6,white/horizon blue/morph green,114.69€,146.77€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitehorizon-bluemorph-green-un241a0cw-a11.html
2023-07-14,10:50:51,METCON 9 FLYEASE,cement grey/hot punch/black/concord/green frost,122.77€,148.41€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-cement-greyhot-punchblackconcordgreen-frost-n1244a0hw-q13.html
2023-07-14,00:17:19,METCON 9,guava ice/black/royal pulse/persian violet/light wild mango/crimson tint,60.65€,79.28€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-guava-iceblackroyal-pulsepersian-violetlight-wild-mangocrimson-tint-n1241a189-h11.html
2023-07-14,14:58:00,NANO,bold pink/astro rose/unleashed green,106.54€,126.61€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-bold-pinkastro-roseunleashed-green-re541a18k-j12.html
2023-07-15,05:26:17,NANOFLEX TR 2,ash/pure grey,113.83€,137.13€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-ashpure-grey-re542a186-c11.html
2023-07-15,04:50:01,METCON 9,armory navy/platinum violet/plum dust/aegean storm,109.93€,138.33€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-armory-navyplatinum-violetplum-dustaegean-storm-n1241a189-k12.html
2023-07-15,19:00:57,PWRFRAME TR,white/fizzy apple,nan€,nan€,https://www.zalando.es/puma-pwrframe-tr-zapatillas-de-entrenamiento-whitefizzy-apple-pu141a0pg-a11.html
2023-07-15,10:41:18,METCON 9,black sesame gum lt brown anthracite,39.86€,68.92€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-black-sesame-gum-lt-brown-anthracite-n1242a2nl-q15.html
2023-07-16,13:21:36,NFX TRAINER,white black green,57.53€,67.10€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re541a18g-a14.html
2023-07-16,19:23:13,FLEXAGON FORCE 4,black,66.58€,63.11€,https://www.zalando.es/reebok-flexagon-force-4-zapatillas-de-entrenamiento-black-re542a153-q11.html
2023-07-16,17:38:11,AIR ZOOM TR 1,black/hot punch/green frost,111.08€,126.53€,https://www.zalando.es/nike-performance-air-zoom-tr-1-zapatillas-de-entrenamiento-blackhot-punchgreen-frost-n1242a2n3-q15.html
2023-07-18,01:23:55,NANO COURT,white digital lime aqua,57.41€,75.08€,https://www.zalando.es/reebok-low-non-football-nano-court-zapatillas-de-entrenamiento-white-digital-lime-aqua-re544a07p-a11.html
2023-07-18,21:08:33,TRIBASE REIGN 6,white/distant gray/black,137.94€,149.35€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitedistant-grayblack-un242a0lb-a11.html
2023-07-21,08:12:43,NANO COURT,white/black/grey,121.46€,142.79€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-whiteblackgrey-re541a198-a11.html
2023-07-21,15:23:58,REIGN LIFTER UNISEX,white/racer red/black,57.22€,83.33€,https://www.zalando.es/under-armour-reign-lifter-unisex-zapatillas-de-entrenamiento-whiteracer-redblack-un244a02f-a11.html
2023-07-22,10:07:03,METCON 9,armory navy/platinum violet/plum dust/aegean storm,127.85€,133.46€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-armory-navyplatinum-violetplum-dustaegean-storm-n1241a189-k12.html
2023-07-22,13:39:08,DISPERSE XT 3 UNISEX,black/fire orchid/white,80.91€,87.41€,https://www.zalando.es/puma-disperse-xt-3-zapatillas-de-entrenamiento-blackfire-orchidwhite-pu142a1kr-q11.html
2023-07-22,16:49:25,NANO,bold pink/astro rose/unleashed green,109.46€,132.39€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-bold-pinkastro-roseunleashed-green-re541a18k-j12.html
2023-07-22,06:26:25,METCON 9,grey/white,109.59€,131.52€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-greywhite-n1244a0hv-c11.html
2023-07-23,21:30:52,METCON 9,light iron ore/aster pink/light orewood brown/khaki,122.25€,127.92€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreaster-pinklight-orewood-brownkhaki-n1241a189-c11.html
2023-07-23,21:12:15,NANO,laspin/black,101.88€,94.17€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-laspinblack-re541a18k-j11.html
2023-07-23,22:00:05,NANO GYM,white/unleashed green/kinetic blue,112.70€,102.91€,https://www.zalando.es/reebok-nano-gym-zapatillas-de-entrenamiento-whiteunleashed-greenkinetic-blue-re542a18l-k11.html
2023-07-23,19:26:13,METCON 9,astronomy blue/black/hyper crimson/pale ivory,122.50€,143.17€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-astronomy-blueblackhyper-crimsonpale-ivory-n1242a2nl-k11.html
2023-07-23,17:11:56,NANO GYM,white/unleashed green/kinetic blue,116.79€,117.87€,https://www.zalando.es/reebok-nano-gym-zapatillas-de-entrenamiento-whiteunleashed-greenkinetic-blue-re542a18l-k11.html
2023-07-24,05:36:23,NFX,black/cold grey,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blackcold-grey-re542a154-q11.html
2023-07-24,15:07:24,METCON 8 UNISEX,volt/diffused blue/wolf grey/photon dust/black,138.87€,130.08€,https://www.zalando.es/nike-performance-metcon-8-unisex-zapatillas-de-entrenamiento-voltdiffused-bluewolf-greyphoton-dustblack-n1242a2fm-e11.html
2023-07-24,03:35:14,NANO,pugry2/vinblue/footwear white,64.40€,68.21€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-pugry2vinbluefootwear-white-re541a18k-a12.html
2023-07-25,11:12:45,METCON 9,lt lemon twist black volt cement grey,85.79€,126.74€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-lt-lemon-twist-black-volt-cement-grey-n1242a2nl-e11.html
2023-07-25,05:42:42,METCON 9,white/pure platinum,131.50€,133.65€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitepure-platinumwhitepure-platinum-n1242a2nl-a13.html
2023-07-25,04:13:06,METCON 9,guava ice/black/royal pulse/persian violet/light wild mango/crimson tint,64.24€,88.31€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-guava-iceblackroyal-pulsepersian-violetlight-wild-mangocrimson-tint-n1241a189-h11.html
2023-07-25,08:09:13,NANO,pugry2/vinblue/footwear white,74.00€,63.93€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-pugry2vinbluefootwear-white-re541a18k-a12.html
2023-07-25,12:33:39,NFX TRAINER,white,67.41€,62.82€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-white-re542a180-a11.html
2023-07-26,17:09:39,METCON 9,white,65.31€,87.40€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-white-n1242a2nl-a14.html
2023-07-26,13:28:05,FLEX EXPERIENCE RN 12 PRM,summit white/metallic silver/black/white,76.89€,72.31€,https://www.zalando.es/nike-performance-flex-experience-rn-12-prm-zapatillas-de-entrenamiento-summit-whitemetallic-silverblackwhite-n1241a1b6-a11.html
2023-07-27,08:22:26,METCON 9,guava ice/black/royal pulse/persian violet/light wild mango/crimson tint,58.30€,93.11€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-guava-iceblackroyal-pulsepersian-violetlight-wild-mangocrimson-tint-n1241a189-h11.html
2023-07-27,19:46:53,MC 3,cement grey/light lemon twist/black/white,79.16€,83.20€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-cement-greylight-lemon-twistblackwhite-n1242a2r7-q12.html
2023-07-28,09:31:39,AIR ZOOM TR 1,black/hot punch/green frost,113.21€,129.96€,https://www.zalando.es/nike-performance-air-zoom-tr-1-zapatillas-de-entrenamiento-blackhot-punchgreen-frost-n1242a2n3-q15.html
2023-07-28,09:02:41,METCON 9,astronomy blue/black/hyper crimson/pale ivory,129.90€,144.13€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-astronomy-blueblackhyper-crimsonpale-ivory-n1242a2nl-k11.html
2023-07-29,18:12:46,TRIBASE REIGN 6,white/distant gray/black,127.88€,147.00€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitedistant-grayblack-un242a0lb-a11.html
2023-07-29,01:07:15,NANO,black/purgry,124.31€,128.31€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackpurgry-re542a17z-q12.html
2023-07-29,23:01:23,NFX,black/cold grey,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blackcold-grey-re542a154-q11.html
2023-07-29,12:10:40,METCON 9,grey/white,114.94€,133.26€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-greywhite-n1244a0hv-c11.html
2023-07-30,08:44:50,MC 3,cement grey/light lemon twist/black/white,73.63€,85.72€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-cement-greylight-lemon-twistblackwhite-n1242a2r7-q12.html
2023-07-30,00:26:41,METCON 9,black/white/anthracite/smoke grey,76.82€,119.39€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1244a0hv-q11.html
2023-07-30,03:13:27,NANOFLEX 2,barely grey black digital lime,83.66€,88.50€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-black-digital-lime-re542a157-c11.html
2023-07-30,21:10:17,CXT1 TRAINER UNISEX,white,161.21€,153.95€,https://www.zalando.es/tyr-cxt1-trainer-unisex-zapatillas-de-entrenamiento-white-ty641a000-a12.html
2023-07-30,05:38:54,METCON 9,light iron ore/flat pewter/black,107.25€,127.05€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreflat-pewterblack-n1242a2nl-q12.html
2023-07-30,06:57:46,CXT2,black,64.02€,81.15€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-black-ty641a003-q13.html
2023-07-30,02:44:21,NANO,footwear white/pugry2,147.16€,149.23€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whitepugry2-re541a18k-a11.html
2023-07-31,10:54:51,NANO,black/purgry,137.77€,147.26€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackpurgry-re542a17z-q12.html
2023-07-31,16:51:10,METCON 9,concord/green frost,83.27€,109.97€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-cement-greyhot-punchblack-concordgreen-frost-n1242a2nl-q14.html
2023-08-01,02:30:56,METCON 9,black/white/anthracite/smoke grey,104.41€,132.57€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1241a189-q11.html
2023-08-01,18:01:21,FUSE 3.0,midnight plum/vapor gray/sunset glow,118.35€,132.06€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-midnight-plumvapor-graysunset-glow-pu141a0zt-i11.html
2023-08-01,12:21:46,NANOFLEX 2,footwear white black unleashed green,106.83€,147.59€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re542a157-a12.html
2023-08-01,23:03:23,METCON 9,light silver/metallic silver/summit white/jade horizon,130.34€,128.49€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-silvermetallic-silversummit-whitejade-horizon-n1241a189-d11.html
2023-08-02,19:09:41,NANO,footwear white/black,164.35€,167.73€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re541a18k-a14.html
2023-08-02,02:44:14,TRIBASE REIGN 6,midnight navy/morph green/white,121.56€,121.16€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-midnight-navymorph-greenwhite-un242a0lb-k12.html
2023-08-02,22:10:49,METCON 9,black/white/anthracite/smoke grey,94.71€,126.23€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1241a189-q11.html
2023-08-03,20:53:00,NFX TRAINER,white,68.85€,59.21€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-white-re542a180-a11.html
2023-08-03,06:39:29,FLEXAGON ENERGY,footwear white/grey1/kinetic blue,56.20€,51.41€,https://www.zalando.es/reebok-flexagon-energy-tr-4-zapatillas-de-entrenamiento-footwear-whitegrey1kinetic-blue-re542a13p-a13.html
2023-08-03,16:37:23,METCON 9,armory navy/platinum violet/plum dust/aegean storm,118.90€,133.11€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-armory-navyplatinum-violetplum-dustaegean-storm-n1241a189-k12.html
2023-08-03,16:04:48,METCON 9,white,64.14€,77.13€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-white-n1242a2nl-a14.html
2023-08-04,08:21:40,NFX,black/cold grey,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blackcold-grey-re542a154-q11.html
2023-08-04,15:02:00,NANO,footwear white/unleashed green/grey,60.81€,65.66€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteunleashed-greengrey-re542a17z-c11.html
2023-08-04,20:58:14,METCON 9,grey/white,116.60€,131.94€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-greywhite-n1244a0hv-c11.html
2023-08-06,16:14:10,NANO,midnight/plum/black,114.23€,127.50€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-midnightplumblack-re541a18k-q12.html
2023-08-06,12:15:58,METCON 9,concord/green frost,76.54€,114.74€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-cement-greyhot-punchblack-concordgreen-frost-n1242a2nl-q14.html
2023-08-06,12:40:55,NFX,black/cold grey,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blackcold-grey-re542a154-q11.html
2023-08-06,06:08:15,ZOOM HYPERSPEED COURT SE UNISEX,white/metallic silver,93.65€,100.11€,https://www.zalando.es/nike-performance-zoom-hyperspeed-court-se-unisex-zapatillas-de-balonmano-whitemetallic-silver-n1244a0hb-a57.html
2023-08-06,07:21:20,METCON 9,football grey/sundial/light armory blue/ashen slate/light carbon,118.94€,138.91€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-football-greysundiallight-armory-blueashen-slatelight-carbon-n1242a2nl-q13.html
2023-08-06,03:21:27,PWRFRAME TR,white/fizzy apple,nan€,nan€,https://www.zalando.es/puma-pwrframe-tr-zapatillas-de-entrenamiento-whitefizzy-apple-pu141a0pg-a11.html
2023-08-06,04:45:54,METCON 9,armory navy/platinum violet/plum dust/aegean storm,128.17€,149.30€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-armory-navyplatinum-violetplum-dustaegean-storm-n1241a189-k12.html
2023-08-06,11:31:14,METCON 8 UNISEX,volt/diffused blue/wolf grey/photon dust/black,126.07€,126.11€,https://www.zalando.es/nike-performance-metcon-8-unisex-zapatillas-de-entrenamiento-voltdiffused-bluewolf-greyphoton-dustblack-n1242a2fm-e11.html
2023-08-07,07:03:14,METCON 9,barely volt/olive aura/cargo khaki/black,57.92€,68.95€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-barely-voltolive-auracargo-khakiblack-n1241a19o-e11.html
2023-08-07,23:31:50,NANO,black/midnight plum/coral,111.07€,142.95€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackmidnight-plumcoral-re541a18k-q13.html
2023-08-08,23:33:20,METCON 9,light iron ore/aster pink/light orewood brown/khaki,109.98€,133.11€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreaster-pinklight-orewood-brownkhaki-n1241a189-c11.html
2023-08-08,00:21:39,NANOFLEX 2,barely grey black digital lime,84.91€,89.08€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-black-digital-lime-re542a157-c11.html
2023-08-09,17:25:42,FUSE 3.0,black/cool dark gray/olive green/putty,112.86€,149.69€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-blackcool-dark-grayolive-greenputty-pu142a1r6-q11.html
2023-08-09,01:00:01,TRIBASE REIGN 6,mod gray,114.20€,130.51€,https://www.zalando.es/under-armour-tribase-reign-zapatillas-de-entrenamiento-mod-gray-un242a0lb-c11.html
2023-08-10,11:26:24,NANOFLEX 2,barely grey black digital lime,89.52€,78.74€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-black-digital-lime-re542a157-c11.html
2023-08-10,20:22:19,NANO COURT,footwear white/weathered white/unlshd green,115.58€,120.51€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-footwear-whiteweathered-whiteunlshd-green-re541a198-a12.html
2023-08-10,13:20:05,NANO,hyper green black vector red,86.70€,78.06€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-hyper-green-black-vector-red-re542a17z-m12.html
2023-08-11,21:42:36,METCON 9,light iron ore/aster pink/light orewood brown/khaki,122.69€,132.12€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreaster-pinklight-orewood-brownkhaki-n1241a189-c11.html
2023-08-11,16:50:45,NANO,pugry2/vinblue/footwear white,76.87€,75.40€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-pugry2vinbluefootwear-white-re541a18k-a12.html
2023-08-11,22:05:29,NFX TRAINER,white,69.59€,70.39€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-white-re542a180-a11.html
2023-08-11,07:03:53,NANO,footwear white/black,116.04€,126.30€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re542a17z-a11.html
2023-08-12,23:55:13,NANO COURT,white/black/grey,136.25€,128.25€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-whiteblackgrey-re541a198-a11.html
2023-08-12,10:52:55,NFX TRAINER,white black green,60.46€,73.95€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re541a18g-a14.html
2023-08-12,01:06:48,AIR ZOOM TR 1,court blue/green strike/black/platinum tint,nan€,nan€,https://www.zalando.es/nike-performance-air-zoom-1-zapatillas-de-entrenamiento-court-bluegreen-strikeblackplatinum-tint-n1242a2n3-k11.html
2023-08-12,13:19:50,FUSE 3.0,black/cool dark gray/olive green/putty,130.06€,136.78€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-blackcool-dark-grayolive-greenputty-pu142a1r6-q11.html
2023-08-13,21:06:27,FLEXAGON FORCE 4,black,67.52€,69.16€,https://www.zalando.es/reebok-flexagon-force-4-zapatillas-de-entrenamiento-black-re542a153-q11.html
2023-08-13,14:51:35,METCON 9,grey/white,119.80€,134.68€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-greywhite-n1244a0hv-c11.html
2023-08-13,02:04:58,NFX,black/cold grey,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blackcold-grey-re542a154-q11.html
2023-08-13,15:01:33,NFX TRAINER,white,60.35€,60.37€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-white-re542a180-a11.html
2023-08-14,17:40:59,FLEXAGON ENERGY,footwear white/grey1/kinetic blue,53.21€,51.63€,https://www.zalando.es/reebok-flexagon-energy-tr-4-zapatillas-de-entrenamiento-footwear-whitegrey1kinetic-blue-re542a13p-a13.html
2023-08-14,22:21:10,FUSE 3.0,black/redmazing,152.58€,136.54€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-blackredmazing-pu142a1r6-q12.html
2023-08-14,07:18:22,METCON 9,light army/black/cargo khaki/sequoia,120.37€,122.47€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-armyblackcargo-khakisequoia-n1242a2nl-m11.html
2023-08-15,00:47:42,METCON 9 FLYEASE,dark grey/pink,110.21€,152.91€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-dark-greypink-n1241a18b-c11.html
2023-08-15,07:18:27,NANO,black/purgry,117.32€,130.95€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackpurgry-re542a17z-q12.html
2023-08-16,11:35:47,REIGN LIFTER UNISEX,white/racer red/black,60.77€,80.12€,https://www.zalando.es/under-armour-reign-lifter-unisex-zapatillas-de-entrenamiento-whiteracer-redblack-un244a02f-a11.html
2023-08-16,16:33:42,NFX TRAINER TRAINING SHOES,cold grey 3 core black cold grey 6,nan€,nan€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-cold-grey-3-core-black-cold-grey-6-re542a13j-c12.html
2023-08-17,20:25:43,MC 3,cement grey/light lemon twist/black/white,83.54€,81.37€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-cement-greylight-lemon-twistblackwhite-n1242a2r7-q12.html
2023-08-17,12:51:12,NFX TRAINER,blue/black/footwear white,68.86€,72.81€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-blueblackfootwear-white-re542a180-k11.html
2023-08-17,15:52:18,METCON 9,light iron ore/aster pink/light orewood brown/khaki,108.59€,143.63€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreaster-pinklight-orewood-brownkhaki-n1241a189-c11.html
2023-08-17,17:46:17,LEGEND ESSENTIAL 3,ashen slate/sundial/white/football grey,165.01€,166.87€,https://www.zalando.es/nike-performance-legend-essential-3-zapatillas-de-entrenamiento-ashen-slatesundialwhitefootball-grey-n1242a2gx-c17.html
2023-08-17,06:44:48,ZOOM HYPERSPEED COURT SE UNISEX,white/metallic silver,103.80€,93.17€,https://www.zalando.es/nike-performance-zoom-hyperspeed-court-se-unisex-zapatillas-de-balonmano-whitemetallic-silver-n1244a0hb-a57.html
2023-08-18,02:26:01,METCON 9,concord/green frost,78.79€,108.99€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-cement-greyhot-punchblack-concordgreen-frost-n1242a2nl-q14.html
2023-08-18,00:43:39,TRIBASE REIGN 6,white/horizon blue/morph green,113.19€,148.70€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitehorizon-bluemorph-green-un241a0cw-a11.html
2023-08-19,03:37:07,METCON 9,white/volt cyber/summit white/black,106.27€,136.36€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitevolt-cybersummit-whiteblack-n1241a189-a16.html
2023-08-20,17:22:58,METCON 9,football grey/sundial/light armory blue/ashen slate/light carbon,114.97€,135.84€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-football-greysundiallight-armory-blueashen-slatelight-carbon-n1242a2nl-q13.html
2023-08-21,17:15:47,METCON 9 FLYEASE,dark grey/pink,99.77€,133.88€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-dark-greypink-n1241a18b-c11.html
