date,time,model,color,current_price,normal_price,link
2024-05-29,05:57:01,NANOFLEX TR 2,ash/pure grey,nan€,121.28€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-ashpure-grey-re542a186-c11.html
2024-05-29,04:25:44,NANOFLEX 2,footwear white black unleashed green,137.32€,150.91€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re542a157-a12.html
2024-05-31,22:13:18,NANOFLEX 2,cloud white core black sport green,nan€,85.52€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-cloud-white-core-black-sport-green-re542a157-a11.html
2024-05-31,13:42:15,METCON 9,light iron ore/aster pink/light orewood brown/khaki,118.48€,132.72€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreaster-pinklight-orewood-brownkhaki-n1241a189-c11.html
2024-05-31,04:52:20,METCON 9,astronomy blue/black/hyper crimson/pale ivory,132.83€,132.74€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-astronomy-blueblackhyper-crimsonpale-ivory-n1242a2nl-k11.html
2024-05-31,14:18:24,CXT2,black,73.40€,88.36€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-black-ty641a003-q13.html
2024-05-31,09:33:16,NANO,black/bolcya/laspin,nan€,140.27€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackbolcyalaspin-re542a17z-q11.html
2024-05-31,04:56:42,AIR ZOOM TR 1,court blue/green strike/black/platinum tint,nan€,63.45€,https://www.zalando.es/nike-performance-air-zoom-1-zapatillas-de-entrenamiento-court-bluegreen-strikeblackplatinum-tint-n1242a2n3-k11.html
2024-06-01,22:09:26,METCON 9,barely volt/olive aura/cargo khaki/black,59.79€,87.20€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-barely-voltolive-auracargo-khakiblack-n1241a19o-e11.html
2024-06-01,12:52:22,LEGEND ESSENTIAL 3,ashen slate/sundial/white/football grey,60.09€,73.73€,https://www.zalando.es/nike-performance-legend-essential-3-zapatillas-de-entrenamiento-ashen-slatesundialwhitefootball-grey-n1242a2gx-c17.html
2024-06-01,02:32:59,NANO,black/footwear white,82.06€,99.87€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackfootwear-white-re542a17z-q13.html
2024-06-02,08:57:04,NANO,footwear white/black,115.67€,144.71€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re542a17z-a11.html
2024-06-02,14:00:43,FUSE 3.0,midnight plum/vapor gray/sunset glow,131.56€,131.63€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-midnight-plumvapor-graysunset-glow-pu141a0zt-i11.html
2024-06-02,22:29:19,NANO,black/bolcya/laspin,nan€,134.72€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackbolcyalaspin-re542a17z-q11.html
2024-06-02,11:50:20,NANO,hyper green black vector red,nan€,85.99€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-hyper-green-black-vector-red-re542a17z-m12.html
2024-06-02,18:01:26,METCON 9,astronomy blue/black/hyper crimson/pale ivory,136.87€,143.95€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-astronomy-blueblackhyper-crimsonpale-ivory-n1242a2nl-k11.html
2024-06-02,18:05:14,NANO,pugry2/vinblue/footwear white,nan€,162.67€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-pugry2vinbluefootwear-white-re541a18k-a12.html
2024-06-03,16:33:27,METCON 9,black/white/anthracite/smoke grey,103.78€,153.19€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1241a189-q11.html
2024-06-04,14:43:23,METCON 9,hyper crimson/black/hyper orange,69.89€,73.00€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-hyper-crimsonblackhyper-orange-n1242a2nl-h11.html
2024-06-04,23:40:49,FLEXAGON FORCE 4,black,nan€,60.68€,https://www.zalando.es/reebok-flexagon-force-4-zapatillas-de-entrenamiento-black-re542a153-q11.html
2024-06-04,08:48:42,METCON 9 FLYEASE,dark grey/pink,120.79€,145.39€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-dark-greypink-n1241a18b-c11.html
2024-06-05,03:05:38,NANO,black/midnight plum/coral,110.30€,147.67€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackmidnight-plumcoral-re541a18k-q13.html
2024-06-05,21:25:52,NANO COURT,footwear white/weathered white/unlshd green,nan€,114.63€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-footwear-whiteweathered-whiteunlshd-green-re541a198-a12.html
2024-06-05,00:00:35,METCON 9,hyper crimson/black/hyper orange,68.27€,85.70€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-hyper-crimsonblackhyper-orange-n1242a2nl-h11.html
2024-06-06,12:29:33,CXT2,black,64.62€,89.03€,https://www.zalando.es/tyr-cxt2-zapatillas-de-entrenamiento-black-ty641a003-q13.html
2024-06-06,04:30:02,AIR ZOOM TR 1,court blue/green strike/black/platinum tint,nan€,58.62€,https://www.zalando.es/nike-performance-air-zoom-1-zapatillas-de-entrenamiento-court-bluegreen-strikeblackplatinum-tint-n1242a2n3-k11.html
2024-06-06,02:12:08,METCON 9,concord/green frost,71.92€,109.13€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-cement-greyhot-punchblack-concordgreen-frost-n1242a2nl-q14.html
2024-06-07,04:43:51,METCON 9,white/volt cyber/summit white/black,105.53€,130.49€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitevolt-cybersummit-whiteblack-n1241a189-a16.html
2024-06-07,22:43:32,NANOFLEX TR 2,ash/pure grey,nan€,127.92€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-ashpure-grey-re542a186-c11.html
2024-06-07,12:58:03,NANOFLEX TR 2,barely grey team teal footwear white,nan€,83.27€,https://www.zalando.es/reebok-nanoflex-zapatillas-de-entrenamiento-barely-grey-team-teal-footwear-white-re541a18l-c11.html
2024-06-07,07:29:56,PWRFRAME TR,black/castlerock/lime squeeze,nan€,nan€,https://www.zalando.es/puma-pwrframe-zapatillas-de-entrenamiento-blackcastlerocklime-squeeze-pu142a19x-q13.html
2024-06-07,01:41:00,METCON 9 FLYEASE,dark grey/pink,114.89€,134.91€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-dark-greypink-n1241a18b-c11.html
2024-06-08,21:04:01,FUSE 3.0,black/redmazing,nan€,146.76€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-blackredmazing-pu142a1r6-q12.html
2024-06-08,16:30:03,METCON 9,concord/green frost,73.10€,113.16€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-cement-greyhot-punchblack-concordgreen-frost-n1242a2nl-q14.html
2024-06-09,21:32:27,MC 3,football grey/hot fuchsia/armory navy,nan€,86.11€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-football-greyhot-fuchsiaarmory-navy-n1241a1ad-q12.html
2024-06-09,16:48:46,NFX TRAINER,white black green,56.11€,72.96€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re541a18g-a14.html
2024-06-09,08:28:49,TRIBASE REIGN 6,white/distant gray/black,nan€,128.28€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitedistant-grayblack-un242a0lb-a11.html
2024-06-09,23:44:56,NANO,black/purgry,122.73€,129.27€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackpurgry-re542a17z-q12.html
2024-06-11,16:07:48,METCON 9,armory navy/platinum violet/plum dust/aegean storm,111.04€,128.79€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-armory-navyplatinum-violetplum-dustaegean-storm-n1241a189-k12.html
2024-06-11,23:46:51,METCON 9 FLYEASE,dark grey/pink,122.31€,130.85€,https://www.zalando.es/nike-performance-metcon-9-flyease-zapatillas-de-entrenamiento-dark-greypink-n1241a18b-c11.html
2024-06-11,14:19:05,METCON 9,lt lemon twist black volt cement grey,60.63€,75.46€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-lt-lemon-twist-black-volt-cement-grey-n1242a2nl-e11.html
2024-06-11,21:39:00,NANO,laspin/black,nan€,135.11€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-laspinblack-re541a18k-j11.html
2024-06-12,13:04:52,METCON 9,light iron ore/aster pink/light orewood brown/khaki,108.86€,137.70€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreaster-pinklight-orewood-brownkhaki-n1241a189-c11.html
2024-06-12,13:10:35,NANOFLEX TR 2,ash/pure grey,nan€,113.87€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-ashpure-grey-re542a186-c11.html
2024-06-12,21:10:54,METCON 9,white/pure platinum,nan€,126.13€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitepure-platinumwhitepure-platinum-n1242a2nl-a13.html
2024-06-12,10:09:00,METCON 9,smokey mauve/black/platinum violet,nan€,147.94€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-smokey-mauveblackplatinum-violet-n1241a189-i11.html
2024-06-12,05:41:45,METCON 9,pink oxford/white/diffused taupe/pearl pink,110.68€,144.55€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-pink-oxfordwhitediffused-taupepearl-pink-n1241a189-j11.html
2024-06-12,15:06:02,TRIBASE REIGN 6,midnight navy/morph green/white,nan€,116.91€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-midnight-navymorph-greenwhite-un242a0lb-k12.html
2024-06-12,12:58:05,TRIBASE REIGN 6,white/horizon blue/morph green,nan€,121.96€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitehorizon-bluemorph-green-un241a0cw-a11.html
2024-06-13,22:22:29,TRIBASE REIGN 6,mod gray,115.08€,141.83€,https://www.zalando.es/under-armour-tribase-reign-zapatillas-de-entrenamiento-mod-gray-un242a0lb-c11.html
2024-06-14,20:01:29,NFX TRAINER,white black green,61.00€,66.52€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re541a18g-a14.html
2024-06-14,22:00:31,DISPERSE XT 3 UNISEX,black/fire orchid/white,nan€,132.72€,https://www.zalando.es/puma-disperse-xt-3-zapatillas-de-entrenamiento-blackfire-orchidwhite-pu142a1kr-q11.html
2024-06-14,11:53:26,NANO,footwear white/black,114.59€,142.18€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re542a17z-a11.html
2024-06-14,23:15:47,NANO COURT,white digital lime aqua,51.94€,63.72€,https://www.zalando.es/reebok-low-non-football-nano-court-zapatillas-de-entrenamiento-white-digital-lime-aqua-re544a07p-a11.html
2024-06-15,03:27:50,METCON 9,concord/green frost,83.88€,124.36€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-cement-greyhot-punchblack-concordgreen-frost-n1242a2nl-q14.html
2024-06-15,15:41:30,FUSE 3.0,midnight plum/vapor gray/sunset glow,111.47€,142.13€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-midnight-plumvapor-graysunset-glow-pu141a0zt-i11.html
2024-06-16,01:22:33,METCON 9,white/pure platinum,nan€,148.33€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitepure-platinumwhitepure-platinum-n1242a2nl-a13.html
2024-06-16,23:33:13,NANO,black/midnight plum/coral,129.98€,137.71€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackmidnight-plumcoral-re541a18k-q13.html
2024-06-16,07:11:37,METCON 9,lt lemon twist black volt cement grey,60.64€,74.61€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-lt-lemon-twist-black-volt-cement-grey-n1242a2nl-e11.html
2024-06-16,00:02:16,TRIBASE REIGN 6,white/distant gray/black,nan€,147.31€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-whitedistant-grayblack-un242a0lb-a11.html
2024-06-17,05:26:36,NANO,black/bolcya/laspin,nan€,141.76€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackbolcyalaspin-re542a17z-q11.html
2024-06-17,23:47:58,METCON 9,lt lemon twist black volt cement grey,59.16€,76.81€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-lt-lemon-twist-black-volt-cement-grey-n1242a2nl-e11.html
2024-06-17,17:58:19,NANOFLEX 2,cloud white core black sport green,nan€,74.57€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-cloud-white-core-black-sport-green-re542a157-a11.html
2024-06-18,11:53:42,NANOFLEX 2,footwear white black unleashed green,133.56€,135.20€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re542a157-a12.html
2024-06-18,20:08:07,NFX TRAINER,white black green,54.84€,74.75€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-footwear-white-black-unleashed-green-re541a18g-a14.html
2024-06-18,05:40:29,METCON 9,astronomy blue/black/hyper crimson/pale ivory,116.10€,129.46€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-astronomy-blueblackhyper-crimsonpale-ivory-n1242a2nl-k11.html
2024-06-18,03:02:01,METCON 9,light iron ore/flat pewter/black,114.69€,146.75€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreflat-pewterblack-n1242a2nl-q12.html
2024-06-18,20:19:09,NANO,dynamic red black pure grey,nan€,nan€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-dynamic-red-black-pure-grey-re542a17z-g11.html
2024-06-19,22:17:27,FLEX EXPERIENCE RN 12 PRM,summit white/metallic silver/black/white,nan€,73.84€,https://www.zalando.es/nike-performance-flex-experience-rn-12-prm-zapatillas-de-entrenamiento-summit-whitemetallic-silverblackwhite-n1241a1b6-a11.html
2024-06-19,15:25:23,METCON 9,black/white/anthracite/smoke grey,104.50€,149.91€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1241a189-q11.html
2024-06-19,00:44:27,NANO,bold pink/astro rose/unleashed green,126.77€,135.31€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-bold-pinkastro-roseunleashed-green-re541a18k-j12.html
2024-06-19,01:27:46,AIR ZOOM TR 1,court blue/green strike/black/platinum tint,nan€,65.50€,https://www.zalando.es/nike-performance-air-zoom-1-zapatillas-de-entrenamiento-court-bluegreen-strikeblackplatinum-tint-n1242a2n3-k11.html
2024-06-21,12:38:17,METCON 9,armory navy/platinum violet/plum dust/aegean storm,118.10€,142.51€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-armory-navyplatinum-violetplum-dustaegean-storm-n1241a189-k12.html
2024-06-21,10:48:27,MC 3,football grey/hot fuchsia/armory navy,nan€,78.04€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-football-greyhot-fuchsiaarmory-navy-n1241a1ad-q12.html
2024-06-22,14:43:33,DISPERSE XT 3 UNISEX,black/fire orchid/white,nan€,150.45€,https://www.zalando.es/puma-disperse-xt-3-zapatillas-de-entrenamiento-blackfire-orchidwhite-pu142a1kr-q11.html
2024-06-22,22:15:37,TRIBASE REIGN 6,midnight navy/morph green/white,nan€,134.07€,https://www.zalando.es/under-armour-tribase-reign-6-zapatillas-de-entrenamiento-midnight-navymorph-greenwhite-un242a0lb-k12.html
2024-06-22,07:15:50,METCON 9,black sesame gum lt brown anthracite,120.77€,132.94€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-black-sesame-gum-lt-brown-anthracite-n1242a2nl-q15.html
2024-06-22,05:38:57,METCON 9,pink oxford/white/diffused taupe/pearl pink,116.42€,133.81€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-pink-oxfordwhitediffused-taupepearl-pink-n1241a189-j11.html
2024-06-22,10:14:35,METCON 9,white/deep royal blue/fierce pink/aquarius blue/light laser orange,113.69€,151.28€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitedeep-royal-bluefierce-pinkaquarius-bluelight-laser-orange-n1242a2nl-a12.html
2024-06-23,22:40:06,NANO,footwear white/black,nan€,147.32€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re541a18k-a14.html
2024-06-23,19:32:50,METCON 9,concord/green frost,78.41€,118.69€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-cement-greyhot-punchblack-concordgreen-frost-n1242a2nl-q14.html
2024-06-23,14:22:25,LEGEND ESSENTIAL 3,ashen slate/sundial/white/football grey,58.61€,67.37€,https://www.zalando.es/nike-performance-legend-essential-3-zapatillas-de-entrenamiento-ashen-slatesundialwhitefootball-grey-n1242a2gx-c17.html
2024-06-23,10:49:12,FLEXAGON ENERGY,footwear white/grey1/kinetic blue,nan€,49.83€,https://www.zalando.es/reebok-flexagon-energy-tr-4-zapatillas-de-entrenamiento-footwear-whitegrey1kinetic-blue-re542a13p-a13.html
2024-06-24,22:17:30,NANO COURT,footwear white/weathered white/unlshd green,nan€,108.13€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-footwear-whiteweathered-whiteunlshd-green-re541a198-a12.html
2024-06-24,08:18:54,METCON 9,black/white/anthracite/smoke grey,98.33€,139.48€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1241a189-q11.html
2024-06-24,18:51:34,METCON 9,light silver/metallic silver/summit white/jade horizon,110.98€,152.24€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-silvermetallic-silversummit-whitejade-horizon-n1241a189-d11.html
2024-06-24,14:21:55,METCON 9,white/pure platinum,nan€,127.79€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitepure-platinumwhitepure-platinum-n1242a2nl-a13.html
2024-06-24,18:33:29,METCON 9,black/white/anthracite/smoke grey,57.08€,75.57€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1244a0hv-q11.html
2024-06-25,14:13:46,PWRFRAME TR,white/fizzy apple,nan€,79.95€,https://www.zalando.es/puma-pwrframe-tr-zapatillas-de-entrenamiento-whitefizzy-apple-pu141a0pg-a11.html
2024-06-25,02:29:10,NFX TRAINER,white,nan€,76.02€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-white-re542a180-a11.html
2024-06-26,01:07:37,METCON 9,white/volt cyber/summit white/black,109.93€,146.76€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitevolt-cybersummit-whiteblack-n1241a189-a16.html
2024-06-26,14:02:40,FLEXAGON ENERGY,footwear white/grey1/kinetic blue,nan€,52.51€,https://www.zalando.es/reebok-flexagon-energy-tr-4-zapatillas-de-entrenamiento-footwear-whitegrey1kinetic-blue-re542a13p-a13.html
2024-06-26,23:02:42,METCON 9,black sesame gum lt brown anthracite,113.84€,132.17€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-black-sesame-gum-lt-brown-anthracite-n1242a2nl-q15.html
2024-06-27,07:08:22,METCON 9,pink oxford/white/diffused taupe/pearl pink,120.71€,134.19€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-pink-oxfordwhitediffused-taupepearl-pink-n1241a189-j11.html
2024-06-27,06:45:29,NANO,footwear white/black,130.80€,151.65€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whiteblack-re542a17z-a11.html
2024-06-27,12:26:28,FUSE 3.0,midnight plum/vapor gray/sunset glow,123.24€,134.24€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-midnight-plumvapor-graysunset-glow-pu141a0zt-i11.html
2024-06-28,22:32:20,NANO,black/footwear white,85.35€,107.40€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackfootwear-white-re542a17z-q13.html
2024-06-29,04:53:10,METCON 9,black/white/anthracite/smoke grey,113.06€,131.00€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1241a189-q11.html
2024-06-29,16:24:07,NANO,black/midnight plum/coral,110.18€,145.67€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackmidnight-plumcoral-re541a18k-q13.html
2024-06-30,00:52:54,NANO COURT,white/black/grey,101.21€,145.65€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-whiteblackgrey-re541a198-a11.html
2024-06-30,13:21:05,NFX TRAINER,white,nan€,81.50€,https://www.zalando.es/reebok-nfx-trainer-zapatillas-de-entrenamiento-white-re542a180-a11.html
2024-06-30,05:18:20,NANO,black/midnight plum/coral,109.67€,131.84€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackmidnight-plumcoral-re541a18k-q13.html
2024-07-01,17:53:58,FUSE 3.0,black/cool dark gray/olive green/putty,64.79€,87.75€,https://www.zalando.es/puma-fuse-30-zapatillas-de-entrenamiento-blackcool-dark-grayolive-greenputty-pu142a1r6-q11.html
2024-07-02,15:19:19,METCON 8 UNISEX,volt/diffused blue/wolf grey/photon dust/black,nan€,130.86€,https://www.zalando.es/nike-performance-metcon-8-unisex-zapatillas-de-entrenamiento-voltdiffused-bluewolf-greyphoton-dustblack-n1242a2fm-e11.html
2024-07-02,20:57:38,METCON 9,smokey mauve/black/platinum violet,nan€,152.46€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-smokey-mauveblackplatinum-violet-n1241a189-i11.html
2024-07-02,16:35:59,NANO,hyper green black vector red,nan€,81.69€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-hyper-green-black-vector-red-re542a17z-m12.html
2024-07-02,12:18:48,NANO,black/midnight plum/coral,130.79€,138.53€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackmidnight-plumcoral-re541a18k-q13.html
2024-07-02,14:24:10,METCON 9,black sesame gum lt brown anthracite,102.90€,146.22€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-black-sesame-gum-lt-brown-anthracite-n1242a2nl-q15.html
2024-07-02,16:45:17,CXT1 TRAINER UNISEX,white,nan€,161.51€,https://www.zalando.es/tyr-cxt1-trainer-unisex-zapatillas-de-entrenamiento-white-ty641a000-a12.html
2024-07-03,01:37:40,MC 3,cement grey/light lemon twist/black/white,nan€,78.49€,https://www.zalando.es/nike-performance-mc-trainer-3-zapatillas-de-entrenamiento-cement-greylight-lemon-twistblackwhite-n1242a2r7-q12.html
2024-07-03,04:39:33,NANO COURT,white/black/grey,111.02€,138.00€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-whiteblackgrey-re541a198-a11.html
2024-07-04,16:33:26,NANO,midnight/plum/black,129.25€,127.18€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-midnightplumblack-re541a18k-q12.html
2024-07-04,22:44:26,NANO,black/purgry,128.95€,139.21€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackpurgry-re542a17z-q12.html
2024-07-04,10:17:41,AIR ZOOM TR 1,black/hot punch/green frost,37.74€,73.26€,https://www.zalando.es/nike-performance-air-zoom-tr-1-zapatillas-de-entrenamiento-blackhot-punchgreen-frost-n1242a2n3-q15.html
2024-07-05,20:04:11,METCON 9,white/volt cyber/summit white/black,97.49€,127.26€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitevolt-cybersummit-whiteblack-n1241a189-a16.html
2024-07-06,04:55:08,METCON 9,light iron ore/aster pink/light orewood brown/khaki,126.37€,145.88€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-light-iron-oreaster-pinklight-orewood-brownkhaki-n1241a189-c11.html
2024-07-06,08:30:47,NANO COURT,footwear white/weathered white/unlshd green,nan€,111.23€,https://www.zalando.es/reebok-nano-court-zapatillas-de-entrenamiento-footwear-whiteweathered-whiteunlshd-green-re541a198-a12.html
2024-07-06,23:23:34,NANO,black/bolcya/laspin,nan€,132.46€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-blackbolcyalaspin-re542a17z-q11.html
2024-07-06,18:08:28,NANO,hyper green black vector red,nan€,74.20€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-hyper-green-black-vector-red-re542a17z-m12.html
2024-07-06,23:41:36,NANOFLEX 2,cloud white core black sport green,nan€,74.90€,https://www.zalando.es/reebok-nanoflex-tr-2-zapatillas-de-entrenamiento-cloud-white-core-black-sport-green-re542a157-a11.html
2024-07-08,20:55:50,NANO,bold pink/astro rose/unleashed green,108.04€,143.24€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-bold-pinkastro-roseunleashed-green-re541a18k-j12.html
2024-07-08,02:17:43,METCON 9,football grey/sundial/light armory blue/ashen slate/light carbon,103.60€,149.91€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-football-greysundiallight-armory-blueashen-slatelight-carbon-n1242a2nl-q13.html
2024-07-08,08:15:55,NANO,hyper green black vector red,nan€,85.76€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-hyper-green-black-vector-red-re542a17z-m12.html
2024-07-08,06:03:52,NANO,footwear white/pugry2,nan€,100.01€,https://www.zalando.es/reebok-nano-x4-zapatillas-de-entrenamiento-footwear-whitepugry2-re541a18k-a11.html
2024-07-08,01:14:40,NANO COURT,white digital lime aqua,56.68€,76.48€,https://www.zalando.es/reebok-low-non-football-nano-court-zapatillas-de-entrenamiento-white-digital-lime-aqua-re544a07p-a11.html
2024-07-08,04:48:32,AIR ZOOM TR 1,black/hot punch/green frost,39.58€,65.42€,https://www.zalando.es/nike-performance-air-zoom-tr-1-zapatillas-de-entrenamiento-blackhot-punchgreen-frost-n1242a2n3-q15.html
2024-07-09,23:53:24,METCON 9,white/volt cyber/summit white/black,113.76€,149.44€,https://www.zalando.es/nike-performance-metcon-9-zapatillas-de-entrenamiento-whitevolt-cybersummit-whiteblack-n1241a189-a16.html
2024-07-09,03:20:11,FLEXAGON FORCE 4,black,nan€,61.82€,https://www.zalando.es/reebok-flexagon-force-4-zapatillas-de-entrenamiento-black-re542a153-q11.html
2024-07-09,12:58:49,METCON 9,black/white/anthracite/smoke grey,57.60€,75.76€,https://www.zalando.es/nike-performance-metcon-9-unisex-zapatillas-de-entrenamiento-blackwhiteanthracitesmoke-grey-n1244a0hv-q11.html
2024-07-09,19:42:28,FLEXAGON ENERGY,footwear white/grey1/kinetic blue,nan€,53.56€,https://www.zalando.es/reebok-flexagon-energy-tr-4-zapatillas-de-entrenamiento-footwear-whitegrey1kinetic-blue-re542a13p-a13.html
